Transaction_ID,Date,Customer_ID,Product_ID,Store_ID,Quantity,Product_Name,Product_Category,Unit_Price,Store_City,Store_Region,Total_Amount
T003705,2023-11-03,C0450,P006,S001,2,Sneakers,Footwear,80,New York,East,160
T003507,2023-11-04,C0865,P006,S001,1,Sneakers,Footwear,80,New York,East,80
T000425,2023-11-04,C0140,P008,S003,4,Backpack,Accessories,40,Chicago,Central,160
T003141,2023-11-04,C0485,P009,S005,4,Watch,Accessories,200,Seattle,West,800
T000248,2023-11-04,C0714,P006,S002,2,Sneakers,Footwear,80,Los Angeles,West,160
T002459,2023-11-04,C0961,P010,S003,4,Tablet,Electronics,500,Chicago,Central,2000
T002457,2023-11-04,C0554,P001,S003,5,Laptop,Electronics,1200,Chicago,Central,6000
T002496,2023-11-04,C0949,P001,S005,3,Laptop,Electronics,1200,Seattle,West,3600
T000798,2023-11-04,C0314,P010,S003,3,Tablet,Electronics,500,Chicago,Central,1500
T002042,2023-11-04,C0853,P009,S004,2,Watch,Accessories,200,Miami,South,400
T003193,2023-11-04,C0663,P002,S005,5,Smartphone,Electronics,800,Seattle,West,4000
T003910,2023-11-04,C0650,P004,S004,4,T-shirt,Clothing,25,Miami,South,100
T004204,2023-11-04,C0492,P006,S001,2,Sneakers,Footwear,80,New York,East,160
T001069,2023-11-05,C0737,P002,S003,3,Smartphone,Electronics,800,Chicago,Central,2400
T004341,2023-11-05,C0980,P008,S003,3,Backpack,Accessories,40,Chicago,Central,120
T003445,2023-11-05,C0085,P010,S003,4,Tablet,Electronics,500,Chicago,Central,2000
T004969,2023-11-05,C0222,P006,S003,3,Sneakers,Footwear,80,Chicago,Central,240
T001885,2023-11-05,C0629,P001,S004,4,Laptop,Electronics,1200,Miami,South,4800
T003145,2023-11-05,C0639,P003,S003,4,Headphones,Electronics,100,Chicago,Central,400
T001764,2023-11-05,C0715,P010,S002,2,Tablet,Electronics,500,Los Angeles,West,1000
T001362,2023-11-05,C0652,P003,S003,4,Headphones,Electronics,100,Chicago,Central,400
T000018,2023-11-05,C0338,P008,S003,3,Backpack,Accessories,40,Chicago,Central,120
T004360,2023-11-05,C0506,P003,S004,2,Headphones,Electronics,100,Miami,South,200
T004621,2023-11-05,C0988,P006,S003,2,Sneakers,Footwear,80,Chicago,Central,160
T001169,2023-11-05,C0104,P004,S004,1,T-shirt,Clothing,25,Miami,South,25
T004156,2023-11-06,C0885,P004,S001,5,T-shirt,Clothing,25,New York,East,125
T001816,2023-11-06,C0540,P007,S005,5,Coffee Maker,Appliances,150,Seattle,West,750
T004294,2023-11-06,C0356,P002,S005,5,Smartphone,Electronics,800,Seattle,West,4000
T003758,2023-11-06,C0052,P010,S005,1,Tablet,Electronics,500,Seattle,West,500
T002718,2023-11-06,C0888,P004,S003,5,T-shirt,Clothing,25,Chicago,Central,125
T002193,2023-11-06,C0298,P010,S003,5,Tablet,Electronics,500,Chicago,Central,2500
T004636,2023-11-06,C0099,P005,S004,3,Jeans,Clothing,50,Miami,South,150
T003488,2023-11-06,C0824,P001,S004,4,Laptop,Electronics,1200,Miami,South,4800
T004484,2023-11-06,C0824,P005,S002,1,Jeans,Clothing,50,Los Angeles,West,50
T001387,2023-11-06,C0523,P008,S003,1,Backpack,Accessories,40,Chicago,Central,40
T003254,2023-11-06,C0768,P008,S003,4,Backpack,Accessories,40,Chicago,Central,160
T002404,2023-11-06,C0470,P005,S002,5,Jeans,Clothing,50,Los Angeles,West,250
T003775,2023-11-06,C0259,P005,S003,3,Jeans,Clothing,50,Chicago,Central,150
T002396,2023-11-06,C0835,P007,S003,1,Coffee Maker,Appliances,150,Chicago,Central,150
T000068,2023-11-06,C0972,P009,S005,3,Watch,Accessories,200,Seattle,West,600
T000294,2023-11-06,C0506,P001,S004,5,Laptop,Electronics,1200,Miami,South,6000
T001369,2023-11-06,C0600,P006,S003,5,Sneakers,Footwear,80,Chicago,Central,400
T002106,2023-11-06,C0111,P004,S002,2,T-shirt,Clothing,25,Los Angeles,West,50
T001552,2023-11-06,C0405,P001,S005,2,Laptop,Electronics,1200,Seattle,West,2400
T000741,2023-11-07,C0096,P003,S003,3,Headphones,Electronics,100,Chicago,Central,300
T002362,2023-11-07,C0228,P004,S001,3,T-shirt,Clothing,25,New York,East,75
T002313,2023-11-07,C0985,P008,S003,2,Backpack,Accessories,40,Chicago,Central,80
T001432,2023-11-07,C0320,P008,S004,4,Backpack,Accessories,40,Miami,South,160
T003203,2023-11-07,C0663,P010,S002,4,Tablet,Electronics,500,Los Angeles,West,2000
T003341,2023-11-07,C0382,P005,S004,4,Jeans,Clothing,50,Miami,South,200
T001493,2023-11-07,C0031,P002,S005,2,Smartphone,Electronics,800,Seattle,West,1600
T002057,2023-11-07,C0493,P002,S005,2,Smartphone,Electronics,800,Seattle,West,1600
T000956,2023-11-07,C0388,P006,S005,1,Sneakers,Footwear,80,Seattle,West,80
T000424,2023-11-07,C0852,P006,S004,5,Sneakers,Footwear,80,Miami,South,400
T004489,2023-11-07,C0997,P009,S005,3,Watch,Accessories,200,Seattle,West,600
T004522,2023-11-07,C0558,P004,S001,3,T-shirt,Clothing,25,New York,East,75
T001277,2023-11-07,C0204,P006,S004,2,Sneakers,Footwear,80,Miami,South,160
T003963,2023-11-07,C0147,P005,S003,1,Jeans,Clothing,50,Chicago,Central,50
T002000,2023-11-08,C0525,P004,S004,3,T-shirt,Clothing,25,Miami,South,75
T001394,2023-11-08,C0540,P009,S003,1,Watch,Accessories,200,Chicago,Central,200
T002187,2023-11-08,C0967,P009,S005,4,Watch,Accessories,200,Seattle,West,800
T003872,2023-11-08,C0551,P008,S002,4,Backpack,Accessories,40,Los Angeles,West,160
T004640,2023-11-08,C0663,P009,S004,3,Watch,Accessories,200,Miami,South,600
T000653,2023-11-08,C0398,P008,S001,1,Backpack,Accessories,40,New York,East,40
T000716,2023-11-08,C0004,P002,S002,1,Smartphone,Electronics,800,Los Angeles,West,800
T003236,2023-11-08,C0845,P009,S005,1,Watch,Accessories,200,Seattle,West,200
T000894,2023-11-08,C0071,P001,S002,4,Laptop,Electronics,1200,Los Angeles,West,4800
T004069,2023-11-08,C0678,P005,S004,5,Jeans,Clothing,50,Miami,South,250
T004511,2023-11-08,C0484,P008,S002,1,Backpack,Accessories,40,Los Angeles,West,40
T002705,2023-11-08,C0101,P003,S001,1,Headphones,Electronics,100,New York,East,100
T001895,2023-11-08,C0134,P006,S001,4,Sneakers,Footwear,80,New York,East,320
T003374,2023-11-09,C0503,P004,S003,3,T-shirt,Clothing,25,Chicago,Central,75
T001354,2023-11-09,C0359,P010,S005,4,Tablet,Electronics,500,Seattle,West,2000
T004125,2023-11-09,C0373,P001,S001,1,Laptop,Electronics,1200,New York,East,1200
T004962,2023-11-09,C0853,P007,S002,1,Coffee Maker,Appliances,150,Los Angeles,West,150
T004547,2023-11-09,C0896,P007,S004,3,Coffee Maker,Appliances,150,Miami,South,450
T002821,2023-11-09,C0728,P006,S002,4,Sneakers,Footwear,80,Los Angeles,West,320
T001989,2023-11-09,C0889,P008,S002,5,Backpack,Accessories,40,Los Angeles,West,200
T002874,2023-11-09,C1000,P010,S002,2,Tablet,Electronics,500,Los Angeles,West,1000
T001172,2023-11-09,C0743,P005,S002,2,Jeans,Clothing,50,Los Angeles,West,100
T002771,2023-11-09,C0189,P007,S001,1,Coffee Maker,Appliances,150,New York,East,150
T003085,2023-11-09,C0906,P003,S004,3,Headphones,Electronics,100,Miami,South,300
T004195,2023-11-09,C0105,P008,S002,4,Backpack,Accessories,40,Los Angeles,West,160
T004252,2023-11-09,C0049,P002,S004,1,Smartphone,Electronics,800,Miami,South,800
T003839,2023-11-09,C0547,P004,S002,4,T-shirt,Clothing,25,Los Angeles,West,100
T003783,2023-11-09,C0056,P004,S002,3,T-shirt,Clothing,25,Los Angeles,West,75
T004747,2023-11-09,C0806,P002,S003,5,Smartphone,Electronics,800,Chicago,Central,4000
T004673,2023-11-09,C0403,P004,S001,5,T-shirt,Clothing,25,New York,East,125
T001253,2023-11-09,C0558,P009,S002,5,Watch,Accessories,200,Los Angeles,West,1000
T000778,2023-11-09,C0125,P004,S004,4,T-shirt,Clothing,25,Miami,South,100
T001557,2023-11-09,C0747,P009,S005,1,Watch,Accessories,200,Seattle,West,200
T004119,2023-11-09,C0614,P005,S005,2,Jeans,Clothing,50,Seattle,West,100
T001164,2023-11-09,C0400,P004,S005,5,T-shirt,Clothing,25,Seattle,West,125
T000381,2023-11-09,C0912,P008,S005,5,Backpack,Accessories,40,Seattle,West,200
T003643,2023-11-09,C0428,P008,S004,3,Backpack,Accessories,40,Miami,South,120
T004719,2023-11-10,C0945,P010,S004,2,Tablet,Electronics,500,Miami,South,1000
T002556,2023-11-10,C0461,P001,S003,5,Laptop,Electronics,1200,Chicago,Central,6000
T000534,2023-11-10,C0696,P008,S001,3,Backpack,Accessories,40,New York,East,120
T004618,2023-11-10,C0923,P004,S002,3,T-shirt,Clothing,25,Los Angeles,West,75
T004225,2023-11-10,C0271,P001,S001,1,Laptop,Electronics,1200,New York,East,1200
T000025,2023-11-10,C0471,P002,S004,2,Smartphone,Electronics,800,Miami,South,1600
T002527,2023-11-10,C0327,P007,S003,3,Coffee Maker,Appliances,150,Chicago,Central,450
T002753,2023-11-10,C0831,P009,S001,3,Watch,Accessories,200,New York,East,600
T004421,2023-11-10,C0865,P010,S003,1,Tablet,Electronics,500,Chicago,Central,500
T004715,2023-11-10,C0554,P004,S005,1,T-shirt,Clothing,25,Seattle,West,25
T002483,2023-11-10,C0114,P007,S002,5,Coffee Maker,Appliances,150,Los Angeles,West,750
T004531,2023-11-10,C0381,P001,S002,3,Laptop,Electronics,1200,Los Angeles,West,3600
T001655,2023-11-10,C0597,P010,S004,4,Tablet,Electronics,500,Miami,South,2000
T002694,2023-11-10,C0914,P001,S002,4,Laptop,Electronics,1200,Los Angeles,West,4800
T001863,2023-11-10,C0050,P006,S005,3,Sneakers,Footwear,80,Seattle,West,240
T003050,2023-11-10,C0843,P010,S001,1,Tablet,Electronics,500,New York,East,500
T000402,2023-11-10,C0010,P006,S002,5,Sneakers,Footwear,80,Los Angeles,West,400
T004141,2023-11-10,C0840,P004,S003,4,T-shirt,Clothing,25,Chicago,Central,100
T002876,2023-11-10,C0480,P010,S005,4,Tablet,Electronics,500,Seattle,West,2000
T004056,2023-11-11,C0259,P001,S005,4,Laptop,Electronics,1200,Seattle,West,4800
T004232,2023-11-11,C0115,P010,S002,5,Tablet,Electronics,500,Los Angeles,West,2500
T002607,2023-11-11,C0736,P010,S002,2,Tablet,Electronics,500,Los Angeles,West,1000
T004872,2023-11-11,C0942,P006,S003,1,Sneakers,Footwear,80,Chicago,Central,80
T003415,2023-11-11,C0428,P009,S002,4,Watch,Accessories,200,Los Angeles,West,800
T001467,2023-11-11,C0178,P001,S001,3,Laptop,Electronics,1200,New York,East,3600
T004362,2023-11-11,C0032,P006,S004,4,Sneakers,Footwear,80,Miami,South,320
T000735,2023-11-11,C0447,P006,S003,5,Sneakers,Footwear,80,Chicago,Central,400
T000940,2023-11-11,C0692,P006,S003,4,Sneakers,Footwear,80,Chicago,Central,320
T000191,2023-11-11,C0950,P009,S003,2,Watch,Accessories,200,Chicago,Central,400
T002827,2023-11-12,C0924,P006,S001,5,Sneakers,Footwear,80,New York,East,400
T001040,2023-11-12,C0296,P006,S002,1,Sneakers,Footwear,80,Los Angeles,West,80
T004799,2023-11-12,C0130,P005,S005,4,Jeans,Clothing,50,Seattle,West,200
T001610,2023-11-12,C0631,P007,S005,1,Coffee Maker,Appliances,150,Seattle,West,150
T002280,2023-11-12,C0209,P001,S004,2,Laptop,Electronics,1200,Miami,South,2400
T002366,2023-11-12,C0464,P004,S005,4,T-shirt,Clothing,25,Seattle,West,100
T002978,2023-11-12,C0804,P008,S005,5,Backpack,Accessories,40,Seattle,West,200
T002423,2023-11-12,C0696,P010,S003,2,Tablet,Electronics,500,Chicago,Central,1000
T001774,2023-11-12,C0428,P010,S001,3,Tablet,Electronics,500,New York,East,1500
T000050,2023-11-12,C0065,P004,S003,3,T-shirt,Clothing,25,Chicago,Central,75
T001141,2023-11-12,C0036,P010,S001,5,Tablet,Electronics,500,New York,East,2500
T003715,2023-11-12,C0809,P004,S002,2,T-shirt,Clothing,25,Los Angeles,West,50
T000380,2023-11-12,C0367,P008,S003,3,Backpack,Accessories,40,Chicago,Central,120
T002114,2023-11-12,C0595,P001,S001,5,Laptop,Electronics,1200,New York,East,6000
T000695,2023-11-12,C0458,P002,S004,4,Smartphone,Electronics,800,Miami,South,3200
T001954,2023-11-12,C0893,P007,S001,2,Coffee Maker,Appliances,150,New York,East,300
T000323,2023-11-13,C0851,P007,S005,3,Coffee Maker,Appliances,150,Seattle,West,450
T004709,2023-11-13,C0029,P002,S005,3,Smartphone,Electronics,800,Seattle,West,2400
T004536,2023-11-13,C0825,P009,S002,1,Watch,Accessories,200,Los Angeles,West,200
T000846,2023-11-13,C0076,P001,S002,5,Laptop,Electronics,1200,Los Angeles,West,6000
T004606,2023-11-13,C0961,P008,S004,5,Backpack,Accessories,40,Miami,South,200
T001842,2023-11-13,C0589,P003,S005,5,Headphones,Electronics,100,Seattle,West,500
T000661,2023-11-13,C0720,P006,S001,5,Sneakers,Footwear,80,New York,East,400
T004130,2023-11-13,C0511,P006,S004,4,Sneakers,Footwear,80,Miami,South,320
T003135,2023-11-13,C0898,P009,S001,2,Watch,Accessories,200,New York,East,400
T000647,2023-11-13,C0800,P006,S002,5,Sneakers,Footwear,80,Los Angeles,West,400
T001220,2023-11-14,C0291,P001,S005,5,Laptop,Electronics,1200,Seattle,West,6000
T004117,2023-11-14,C0093,P004,S005,5,T-shirt,Clothing,25,Seattle,West,125
T000197,2023-11-14,C0273,P007,S004,2,Coffee Maker,Appliances,150,Miami,South,300
T000184,2023-11-14,C0938,P002,S005,4,Smartphone,Electronics,800,Seattle,West,3200
T004420,2023-11-14,C0462,P001,S003,1,Laptop,Electronics,1200,Chicago,Central,1200
T001953,2023-11-14,C0345,P007,S001,2,Coffee Maker,Appliances,150,New York,East,300
T004944,2023-11-14,C0929,P002,S005,5,Smartphone,Electronics,800,Seattle,West,4000
T001023,2023-11-14,C0971,P003,S003,4,Headphones,Electronics,100,Chicago,Central,400
T004717,2023-11-14,C0720,P003,S005,3,Headphones,Electronics,100,Seattle,West,300
T001507,2023-11-14,C0278,P001,S002,3,Laptop,Electronics,1200,Los Angeles,West,3600
T001855,2023-11-14,C0466,P009,S004,4,Watch,Accessories,200,Miami,South,800
T001857,2023-11-14,C0883,P001,S003,3,Laptop,Electronics,1200,Chicago,Central,3600
T003251,2023-11-14,C0105,P003,S005,3,Headphones,Electronics,100,Seattle,West,300
T000952,2023-11-14,C0441,P003,S004,3,Headphones,Electronics,100,Miami,South,300
T004764,2023-11-14,C0680,P008,S002,5,Backpack,Accessories,40,Los Angeles,West,200
T004278,2023-11-14,C0439,P005,S001,5,Jeans,Clothing,50,New York,East,250
T000441,2023-11-14,C0852,P006,S005,5,Sneakers,Footwear,80,Seattle,West,400
T001435,2023-11-14,C0490,P001,S003,4,Laptop,Electronics,1200,Chicago,Central,4800
T001618,2023-11-14,C0727,P008,S005,1,Backpack,Accessories,40,Seattle,West,40
T004312,2023-11-14,C0559,P008,S004,4,Backpack,Accessories,40,Miami,South,160
T000434,2023-11-15,C0601,P001,S005,4,Laptop,Electronics,1200,Seattle,West,4800
T001688,2023-11-15,C0306,P003,S002,3,Headphones,Electronics,100,Los Angeles,West,300
T004299,2023-11-15,C0181,P005,S001,3,Jeans,Clothing,50,New York,East,150
T001013,2023-11-15,C0341,P006,S002,1,Sneakers,Footwear,80,Los Angeles,West,80
T001786,2023-11-15,C0850,P002,S002,4,Smartphone,Electronics,800,Los Angeles,West,3200
T002930,2023-11-15,C0913,P008,S005,1,Backpack,Accessories,40,Seattle,West,40
T004434,2023-11-15,C0649,P007,S003,3,Coffee Maker,Appliances,150,Chicago,Central,450
T001166,2023-11-15,C0965,P009,S003,1,Watch,Accessories,200,Chicago,Central,200
T000869,2023-11-15,C0766,P010,S001,3,Tablet,Electronics,500,New York,East,1500
T001536,2023-11-15,C0607,P004,S002,1,T-shirt,Clothing,25,Los Angeles,West,25
T001237,2023-11-15,C0641,P001,S003,3,Laptop,Electronics,1200,Chicago,Central,3600
T004517,2023-11-15,C0658,P006,S005,3,Sneakers,Footwear,80,Seattle,West,240
T002747,2023-11-15,C0787,P006,S004,2,Sneakers,Footwear,80,Miami,South,160
T002765,2023-11-15,C0775,P002,S004,2,Smartphone,Electronics,800,Miami,South,1600
T001797,2023-11-16,C0692,P010,S005,1,Tablet,Electronics,500,Seattle,West,500
T003954,2023-11-16,C0471,P006,S002,4,Sneakers,Footwear,80,Los Angeles,West,320
T003693,2023-11-16,C0351,P003,S002,5,Headphones,Electronics,100,Los Angeles,West,500
T000995,2023-11-16,C0138,P009,S005,4,Watch,Accessories,200,Seattle,West,800
T004241,2023-11-16,C0482,P003,S004,2,Headphones,Electronics,100,Miami,South,200
T002247,2023-11-16,C0984,P010,S003,3,Tablet,Electronics,500,Chicago,Central,1500
T002807,2023-11-16,C0765,P001,S005,4,Laptop,Electronics,1200,Seattle,West,4800
T000041,2023-11-16,C0238,P004,S004,4,T-shirt,Clothing,25,Miami,South,100
T004605,2023-11-16,C0688,P004,S002,2,T-shirt,Clothing,25,Los Angeles,West,50
T003139,2023-11-16,C0594,P004,S004,2,T-shirt,Clothing,25,Miami,South,50
T003555,2023-11-16,C0943,P007,S002,4,Coffee Maker,Appliances,150,Los Angeles,West,600
T002681,2023-11-16,C0649,P005,S002,2,Jeans,Clothing,50,Los Angeles,West,100
T001752,2023-11-16,C0970,P001,S005,4,Laptop,Electronics,1200,Seattle,West,4800
T000938,2023-11-16,C0868,P002,S005,5,Smartphone,Electronics,800,Seattle,West,4000
T001033,2023-11-16,C0618,P004,S002,3,T-shirt,Clothing,25,Los Angeles,West,75
T001031,2023-11-16,C0711,P005,S004,5,Jeans,Clothing,50,Miami,South,250
T004691,2023-11-16,C0029,P010,S002,5,Tablet,Electronics,500,Los Angeles,West,2500
T002567,2023-11-16,C0704,P003,S003,4,Headphones,Electronics,100,Chicago,Central,400
T002335,2023-11-17,C0674,P010,S005,3,Tablet,Electronics,500,Seattle,West,1500
T003636,2023-11-17,C0027,P010,S002,2,Tablet,Electronics,500,Los Angeles,West,1000
T004641,2023-11-17,C0944,P006,S001,1,Sneakers,Footwear,80,New York,East,80
T003984,2023-11-17,C0021,P002,S005,2,Smartphone,Electronics,800,Seattle,West,1600
T001252,2023-11-17,C0532,P010,S002,1,Tablet,Electronics,500,Los Angeles,West,500
T002401,2023-11-17,C0775,P004,S002,2,T-shirt,Clothing,25,Los Angeles,West,50
T001012,2023-11-17,C0887,P001,S003,3,Laptop,Electronics,1200,Chicago,Central,3600
T004897,2023-11-17,C0330,P005,S004,3,Jeans,Clothing,50,Miami,South,150
T004438,2023-11-17,C0638,P001,S005,3,Laptop,Electronics,1200,Seattle,West,3600
T000385,2023-11-17,C0472,P005,S003,1,Jeans,Clothing,50,Chicago,Central,50
T003894,2023-11-17,C0052,P006,S002,2,Sneakers,Footwear,80,Los Angeles,West,160
T003815,2023-11-17,C0444,P008,S003,4,Backpack,Accessories,40,Chicago,Central,160
T003398,2023-11-17,C0037,P007,S002,2,Coffee Maker,Appliances,150,Los Angeles,West,300
T004180,2023-11-17,C0805,P010,S001,4,Tablet,Electronics,500,New York,East,2000
T000620,2023-11-17,C0887,P010,S003,4,Tablet,Electronics,500,Chicago,Central,2000
T003383,2023-11-17,C0044,P008,S003,5,Backpack,Accessories,40,Chicago,Central,200
T003340,2023-11-17,C0247,P003,S003,3,Headphones,Electronics,100,Chicago,Central,300
T004006,2023-11-18,C0486,P009,S003,3,Watch,Accessories,200,Chicago,Central,600
T004925,2023-11-18,C0186,P006,S003,1,Sneakers,Footwear,80,Chicago,Central,80
T004677,2023-11-18,C0329,P005,S001,2,Jeans,Clothing,50,New York,East,100
T003621,2023-11-18,C0109,P009,S002,3,Watch,Accessories,200,Los Angeles,West,600
T004928,2023-11-18,C0788,P006,S004,1,Sneakers,Footwear,80,Miami,South,80
T000966,2023-11-18,C0954,P008,S001,5,Backpack,Accessories,40,New York,East,200
T004308,2023-11-18,C0612,P006,S003,1,Sneakers,Footwear,80,Chicago,Central,80
T000391,2023-11-18,C0802,P009,S003,2,Watch,Accessories,200,Chicago,Central,400
T001090,2023-11-18,C0601,P006,S002,4,Sneakers,Footwear,80,Los Angeles,West,320
T004340,2023-11-18,C0947,P010,S005,2,Tablet,Electronics,500,Seattle,West,1000
T002357,2023-11-19,C0161,P009,S003,4,Watch,Accessories,200,Chicago,Central,800
T003552,2023-11-19,C0329,P007,S003,1,Coffee Maker,Appliances,150,Chicago,Central,150
T001622,2023-11-19,C0480,P007,S002,1,Coffee Maker,Appliances,150,Los Angeles,West,150
T004029,2023-11-19,C0676,P010,S003,1,Tablet,Electronics,500,Chicago,Central,500
T000351,2023-11-19,C0228,P010,S001,2,Tablet,Electronics,500,New York,East,1000
T001590,2023-11-19,C0022,P006,S002,4,Sneakers,Footwear,80,Los Angeles,West,320
T000512,2023-11-19,C0779,P003,S002,4,Headphones,Electronics,100,Los Angeles,West,400
T000358,2023-11-19,C0355,P007,S004,5,Coffee Maker,Appliances,150,Miami,South,750
T004106,2023-11-19,C0592,P006,S004,2,Sneakers,Footwear,80,Miami,South,160
T004343,2023-11-19,C0755,P008,S005,3,Backpack,Accessories,40,Seattle,West,120
T002252,2023-11-19,C0256,P007,S005,1,Coffee Maker,Appliances,150,Seattle,West,150
T003541,2023-11-19,C0322,P010,S004,5,Tablet,Electronics,500,Miami,South,2500
T004686,2023-11-19,C0965,P006,S003,1,Sneakers,Footwear,80,Chicago,Central,80
T001255,2023-11-19,C0193,P010,S004,5,Tablet,Electronics,500,Miami,South,2500
T001144,2023-11-20,C0022,P010,S005,3,Tablet,Electronics,500,Seattle,West,1500
T003178,2023-11-20,C0416,P010,S003,1,Tablet,Electronics,500,Chicago,Central,500
T001522,2023-11-20,C0442,P006,S004,3,Sneakers,Footwear,80,Miami,South,240
T004486,2023-11-20,C0383,P004,S001,4,T-shirt,Clothing,25,New York,East,100
T002093,2023-11-20,C0547,P005,S005,5,Jeans,Clothing,50,Seattle,West,250
T001697,2023-11-20,C0937,P001,S001,3,Laptop,Electronics,1200,New York,East,3600
T000222,2023-11-20,C0722,P002,S002,3,Smartphone,Electronics,800,Los Angeles,West,2400
T004172,2023-11-20,C0578,P007,S004,2,Coffee Maker,Appliances,150,Miami,South,300
T000984,2023-11-20,C0441,P005,S002,5,Jeans,Clothing,50,Los Angeles,West,250
T002157,2023-11-20,C0222,P005,S004,2,Jeans,Clothing,50,Miami,South,100
T004095,2023-11-20,C0031,P009,S003,4,Watch,Accessories,200,Chicago,Central,800
T003457,2023-11-20,C0445,P008,S003,3,Backpack,Accessories,40,Chicago,Central,120
T004047,2023-11-20,C0584,P010,S003,1,Tablet,Electronics,500,Chicago,Central,500
T002580,2023-11-20,C0720,P001,S001,3,Laptop,Electronics,1200,New York,East,3600
T001110,2023-11-20,C0676,P008,S005,5,Backpack,Accessories,40,Seattle,West,200
T003301,2023-11-20,C0028,P003,S001,2,Headphones,Electronics,100,New York,East,200
T004614,2023-11-21,C0678,P003,S005,5,Headphones,Electronics,100,Seattle,West,500
T003692,2023-11-21,C0697,P002,S003,2,Smartphone,Electronics,800,Chicago,Central,1600
